video_url,author,comment,likes,time,clean_comment,sentiment
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@kaueqo,Thanks tariffs and the “bring manufacturing back to America”,0,6 hari yang lalu,thanks tariffs bring manufacturing america,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Frozia_3,"It’s not temporary, has COVID and all the other profiteering practices of late taught you nothing?",0,6 hari yang lalu,s temporary covid profiteering practices late taught,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@dotapark,"I’m glad you pointed out AI companies correctly cause like, my people seem lost their minds over all this semiconductor business stock profits and they just believe that “it’s all the fault of Apple” BS.",0,6 hari yang lalu,m glad pointed ai companies correctly cause like people lost minds semiconductor business stock profits just believe s fault apple bs,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@stanen,"Got a Neo for 520 euros the day apple announced this, the 528 gb model. I felt like I robbed the place.",0,6 hari yang lalu,got neo euros day apple announced gb model felt like robbed place,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@fullerino,"Those mics attach to your shirt, if you didn't know",0,6 hari yang lalu,mics attach shirt didn t know,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@NinjaKiller1022,"Y’all think this is bad look at the M3 Ultra Mac Studio 😂. It went from $3,999 to $5,299 before selecting upgrades.",0,6 hari yang lalu,y think bad look m ultra mac studio went selecting upgrades,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LordWumbology,"The vision pro being nearly $4,000 is hilarious.... I wonder why they aren't selling well 😂",0,6 hari yang lalu,vision pro nearly hilarious wonder aren t selling,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@plasticslabss,They’re subsidizing the iPhone for now,0,6 hari yang lalu,subsidizing iphone,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@dennis.7724,they are putting the ram in the smart weapons and k1llin people with it,0,6 hari yang lalu,putting ram smart weapons k llin people,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Datamining101,“Memory” is a convenient scapegoat for a lot of pricing pressure. It’s true and it also prevents the eye of Sauron from focusing on them for increases prices for other things like tariffs.,0,6 hari yang lalu,memory convenient scapegoat lot pricing pressure s true prevents eye sauron focusing increases prices things like tariffs,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Kenshoru,Watch refurbished Apple products also increase in price 💀,0,6 hari yang lalu,watch refurbished apple products increase price,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Treizez34,"Temporary....yeah, ok.  Idiots will keep buying and these prices will be permanent.",0,6 hari yang lalu,temporary yeah ok idiots buying prices permanent,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@martymcfly1960,Maybe the price hikes across the board for MacBooks and IPads are to absorb price increases on the new IPhone Pros coming out in September? Maybe at least this year 😢,0,6 hari yang lalu (diedit),maybe price hikes board macbooks ipads absorb price increases new iphone pros coming september maybe year,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@aliyigitsanl1967,iPhone next 18 pro 1199,0,6 hari yang lalu,iphone pro,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@PelagicMouthBreather,"There’s a point where we have to recognize that we’re in an abusive relationship with these tech companies, even the “nice” ones. Apple already way overcharges for RAM on all their products and their profit margins are the highest in the industry. I’ve defended Apple generally for their premium prices as they make a well integrated product that really lasts a long time (I’ve still got a 2012 iMac), but I’m calling it quits. They can absorb the costs, they’re making record profits, but number must go up, so they twist the knife. At the same time my 17 Pro Max is so jacked up after 26.5.1 that I want to chuck it in the river. Both my personal and work M4 MBPs are flaky as hell now. iPadOS is a joke. The software reliability downward spiral has really become a deal killer for me. iPhones are great until their first update and then it’s a year of frustration. I’m usually a new phone every year guy, but I’m done buying anymore Apple products for a while. I wonder if there’s a lot of people like me and this will hurt their bottom line more than it will help. There’s a point where you even alienate your most loyal  customers. I’m not switching to Android spyware but I’m just going to keep my current phone and Mac for at least another year.",0,6 hari yang lalu,s point recognize abusive relationship tech companies nice ones apple way overcharges ram products profit margins highest industry ve defended apple generally premium prices make integrated product really lasts long time ve got imac m calling quits absorb costs making record profits number twist knife time pro max jacked want chuck river personal work m mbps flaky hell ipados joke software reliability downward spiral really deal killer iphones great update s year frustration m usually new phone year guy m buying anymore apple products wonder s lot people like hurt line help s point alienate loyal customers m switching android spyware m just going current phone mac year,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@eddiegardner8232,SO a corporate fetish about ubiquitous AI that nobody asked for in their lives is causing an increase in prices that nobody wants.  Unfettered capitalism at work.,0,6 hari yang lalu,corporate fetish ubiquitous ai asked lives causing increase prices wants unfettered capitalism work,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@iammaua,I had a refurbished M4 Macbook Pro Max in my cart an the price increase just short a thousand dollars 🤣 set to waiting this out,0,6 hari yang lalu,refurbished m macbook pro max cart price increase just short thousand dollars set waiting,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AIRelatedTopics,"As a life long PC user, I finally switched to Apple and bought a Mac Neo for $599.  There is no way I would have paid $699 as I could get a nice PC for the price.",0,6 hari yang lalu,life long pc user finally switched apple bought mac neo way paid nice pc price,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Yochannanpl,Boycott,0,6 hari yang lalu,boycott,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@RobbieWasHere,Was about to buy a Mac but I’ll wait a few more years,0,6 hari yang lalu,buy mac ll wait years,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@claudiameier666,its never temporary,0,6 hari yang lalu,temporary,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@schoonerthedog,"I’m just confused on why SoC CPU/GPU/RAM combos are being hit. The RAM on those is part of the CPU. So the iPhones, MacBook Neo, iPads, HomePods, and Apple TV are just greed. The only component that could be the reason would be the storage, but Apple has had overpriced storage for decades now.",0,6 hari yang lalu,m just confused soc cpu gpu ram combos hit ram cpu iphones macbook neo ipads homepods apple tv just greed component reason storage apple overpriced storage decades,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Felix-jz9mq,Everyone say 'thank you AI',0,6 hari yang lalu,say thank ai,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@larrytaylor2692,The manufacture of memory said 5 years,0,6 hari yang lalu,manufacture memory said years,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JM-jk9vz,Temporary price hike. If u believe that I have a bag of air for sale.,0,6 hari yang lalu,temporary price hike u believe bag air sale,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@tainor89,"This has nothing to do with memory price increases but Apple being extremely future looking. AI is projected to replace anywhere from 30% to 50% of the white collar workforce by 2030, so far the industry has employment reduction of 15% achieved either by directly replacing existing staff with AI tech or hiring freeze at below senior and expert level roles. 

Apple draws most of its profit from working and middle class which are directly impacted by this AI replacement tech, so in order for Apple to keep their profits but have reduced sales they need to introduce massive price increases in the next 3 years to keep investors happy.",0,6 hari yang lalu,memory price increases apple extremely future looking ai projected replace white collar workforce far industry employment reduction achieved directly replacing existing staff ai tech hiring freeze senior expert level roles apple draws profit working middle class directly impacted ai replacement tech order apple profits reduced sales need introduce massive price increases years investors happy,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@faizanahmed9604,Apple is adept at finding ways to make money over time.,0,6 hari yang lalu,apple adept finding ways make money time,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Rechargencrush,This is a tough sell from Apple. I’m done buying new. I’m keeping & repairing my Apple stuff and buying refurbished or used if necessary.,0,6 hari yang lalu,tough sell apple m buying new m keeping repairing apple stuff buying refurbished used necessary,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@BeaverMonkey,Their memory prices were already wildly inflated. This is apple preserving their profit margin.,0,6 hari yang lalu,memory prices wildly inflated apple preserving profit margin,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Big-Pharma1,all bc of carter here,0,6 hari yang lalu,bc carter,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@inspirerush,I bought my MacBook Air brand new from Best Buy for 799$ IN NOVEMBER OF 2025!dont let that starting price fool you,0,6 hari yang lalu (diedit),bought macbook air brand new best buy november dont let starting price fool,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@guccisnurse21,Just like pandemic prices if we buy them the price won’t go down.,0,6 hari yang lalu,just like pandemic prices buy price won t,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@tensing89,"Didn't you learn from COVID? Price increases are permanent. Even if they say prices reflect current circumstances, once does circumstances clear companies don't adjust pricing back down. They just happily eat the profits. Fucking rats.",0,6 hari yang lalu,didn t learn covid price increases permanent say prices reflect current circumstances does circumstances clear companies don t adjust pricing just happily eat profits fucking rats,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@SlimGym007,What’s on your wrist? 👀,0,6 hari yang lalu,s wrist,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@deleted-something,Jeez neo,0,6 hari yang lalu,jeez neo,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@loveadumb,omg i am glad i just got my pro when i did.,0,6 hari yang lalu,omg glad just got pro did,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@BL-pn8yd,As if they couldn’t eat the increased costs by lowering c-suite bonuses. 😑,0,6 hari yang lalu,couldn t eat increased costs lowering c suite bonuses,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JRossAdventures,AppleTV from $129 to $199! Yikes.,0,6 hari yang lalu,appletv yikes,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JRossAdventures,Apple’s “temporary” price hikes are the same as the Fed’s “transitory” inflation that hasn’t relented in 7 years now.,0,6 hari yang lalu,apple s temporary price hikes fed s transitory inflation hasn t relented years,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@davidrl41,getting my iPhone 17 and Apple TV a month ago seems pretty smart now.,0,6 hari yang lalu,getting iphone apple tv month ago pretty smart,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@werdnaeel8533,Crazy thing is I bought a pretty high spec MacBook Pro for around $6k a couple weeks ago. Same model is now $10k?!,0,6 hari yang lalu,crazy thing bought pretty high spec macbook pro k couple weeks ago model k,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AhmadSyahmi,Thanks Trump form US.,0,6 hari yang lalu,thanks trump form,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LanceKid01,if they sell at this price they most likely won't go back down sadly,0,6 hari yang lalu,sell price likely won t sadly,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LameLameInsane,They also raised prices on used products. Why? They already have the ram in it before the shortage,0,6 hari yang lalu,raised prices used products ram shortage,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Lonelysoul.04,Nice information,0,6 hari yang lalu,nice information,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@PooskyPaniche,I wish everyone collectively stopped buying new electronics for like 2 years. I wanna see how the industry implodes,0,6 hari yang lalu,wish collectively stopped buying new electronics like years wanna industry implodes,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Monkey_D_2shar,What about Apple Watch?,0,6 hari yang lalu,apple watch,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LemonVergil,"People, pls just use your old stuffs and don’t buy new things if they aren’t necessary. We already crashed gaming consoles on lowest sales in history, and if we continue doing so in all electronics we can defeat this bs AI situation.",0,6 hari yang lalu,people pls just use old stuffs don t buy new things aren t necessary crashed gaming consoles lowest sales history continue doing electronics defeat bs ai situation,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@sm98710,Thank you data-centers and tariffs,0,6 hari yang lalu,thank data centers tariffs,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@asmranonymousgaming901,I’m going to ask for a 25% raise at work,0,6 hari yang lalu,m going ask raise work,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Carbonpolter,I feel like Apple is abusing this… 👀,0,6 hari yang lalu,feel like apple abusing,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JannikGade,Memory shortage for built in memory? How's AI driving this price up?,0,6 hari yang lalu,memory shortage built memory s ai driving price,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@paulromero1742,"Excuse me, did you say that these are in the eyes of Apple temporary price hikes? Isn’t that kind of like an oxymoron trying to prove itself as absolute truth",0,6 hari yang lalu,excuse did say eyes apple temporary price hikes isn t kind like oxymoron trying prove absolute truth,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Jamel_3,"Nothing is temporary when you talk about   corporations, greed",0,6 hari yang lalu,temporary talk corporations greed,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@RedRackham23,And everyone will buy them anyway…,3,6 hari yang lalu,buy,Positive
